"date","max_temp","mean_temp","min_temp","Day"
"19801222","13.1","7.6","2.8","722"
"19801223","12.3","10.8","8.6","723"
"19801224","8.5","11","9.8","724"
"19801225","5.8","7.8","7.1","725"
"19801226","5","3.1","0.4","726"
"19801227","9","2","-1","727"
"19801228","10","3.4","-2.3","728"
"19801229","9.7","6.2","2.5","729"
"19801230","11.1","9","8.3","730"
"19801231","9","9.2","7.3","731"
"19810101","11.9","6.4","3.9","732"
"19810102","11.9","8.2","4.4","733"
"19810103","6.6","10.4","8.9","734"
"19810104","6.4","3.9","1.2","735"
"19810105","6.4","2","-2.3","736"
"19810106","5.5","2.4","-1.6","737"
"19810107","9.4","2.9","0.3","738"
"19810108","9.4","5.2","0.9","739"
"19810109","4.1","7.2","5.1","740"
"19810110","4.6","2.7","1.3","741"
"19810111","5.6","2.4","0.2","742"
"19810112","7.5","1.8","-1.9","743"
"19810113","10.4","2.9","-1.7","744"
"19810114","5.2","4.3","-1.8","745"
"19810115","8.5","3.5","1.8","746"
"19810116","7.8","3","-2.4","747"
"19810117","6.9","4.2","0.5","748"
"19810118","7.9","2.9","-1.1","749"
"19810119","5.9","4.2","0.6","750"
"19810120","11","4.7","3.5","751"
"19810121","10.9","6.6","2.3","752"
"19810122","12.5","7.8","4.7","753"
"19810123","10.8","10.2","7.9","754"
"19810124","9.6","9.4","7.9","755"
"19810125","8.6","5.6","1.7","756"
"19810126","11.1","6.3","4","757"
"19810127","8.8","8.4","5.6","758"
"19810128","8.2","7.2","5.7","759"
"19810129","2.5","7","5.9","760"
"19810130","5.7","0.1","-2.3","761"
"19810131","12.5","1.6","-2.4","762"
"19810201","10.9","4.4","-3.7","763"
"19810202","10.2","4.4","-2.1","764"
"19810203","6.9","5.3","0.4","765"
"19810204","10.2","4.6","2.4","766"
"19810205","13.9","4.6","-1.1","767"
"19810206","12.1","8.3","2.7","768"
"19810207","12.5","10.2","8.4","769"
"19810208","9","10.6","8.6","770"
"19810209","6.2","8.6","8.3","771"
"19810210","6.3","3.6","1","772"
"19810211","6.2","1.8","-2.7","773"
"19810212","5.7","2.4","-1.5","774"
"19810213","5","2.2","-1.2","775"
"19810214","4.8","0.2","-4.5","776"
"19810215","8","-0.4","-5.5","777"
"19810216","6.8","2","-4","778"
"19810217","4.7","2.9","-1","779"
"19810218","3.8","2.2","-0.3","780"
"19810219","4.4","2.4","1.1","781"
"19810220","3.7","2.4","0.4","782"
"19810221","4.8","-0.2","-4","783"
"19810222","4.1","1.5","-1.8","784"
"19810223","3.9","2.1","0.1","785"
"19810224","2.7","1.2","-1.4","786"
"19810225","2.2","1.6","0.5","787"
"19810226","6.8","0.3","-1.6","788"
"19810227","11","3.1","-0.6","789"
"19810228","11.1","5.9","0.8","790"
"19810301","8.8","8","4.9","791"
"19810302","6","7","5.3","792"
"19810303","3.9","5.7","5.4","793"
"19810304","9","2.8","1.6","794"
"19810305","14.1","4.7","0.4","795"
"19810306","13.1","8.7","3.3","796"
"19810307","13.6","10","6.9","797"
"19810308","11.9","12","10.3","798"
"19810309","14.8","11.3","10.7","799"
"19810310","14.4","12.7","10.6","800"
"19810311","14","12.6","10.9","801"
"19810312","12.9","11.4","8.9","802"
"19810313","11.2","9.8","6.6","803"
"19810314","10","8.4","5.5","804"
"19810315","9.5","8","5.9","805"
"19810316","6.6","6.6","3.6","806"
"19810317","11.7","3.5","0.4","807"
"19810318","10.7","5.8","-0.2","808"
"19810319","13.9","8","5.4","809"
"19810320","12.7","10.6","7.3","810"
"19810321","10","11","9.2","811"
"19810322","14.5","9.4","8.7","812"
"19810323","12.9","8.6","2.6","813"
"19810324","14.3","11","9.1","814"
"19810325","14.9","12.6","11","815"
"19810326","14.9","12.2","9.6","816"
"19810327","18.3","9.7","4.5","817"
"19810328","13.5","13.9","9.5","818"
"19810329","9","11.5","9.5","819"
"19810330","9","8.2","7.5","820"
"19810331","10.4","7.4","5.9","821"
"19810401","13.2","8.2","5.9","822"
"19810402","12.5","8.3","3.4","823"
"19810403","7.8","9.4","6.2","824"
"19810404","8.6","6.2","4.6","825"
"19810405","11.7","7.2","5.7","826"
"19810406","13.1","8.3","4.9","827"
"19810407","17.2","8.4","3.6","828"
"19810408","19.9","11.7","6.2","829"
"19810409","21.7","14.4","8.8","830"
"19810410","19.7","15","8.2","831"
"19810411","17.1","16.1","12.5","832"
"19810412","12.4","12.8","8.6","833"
"19810413","16.5","10.4","8.4","834"
"19810414","18.2","11.4","6.3","835"
"19810415","15.3","12.2","6.1","836"
"19810416","12","10","4.6","837"
"19810417","12.3","7.6","3.2","838"
"19810418","9.8","7.4","2.5","839"
"19810419","11.3","6.3","2.8","840"
"19810420","10.7","7.6","3.9","841"
"19810421","10.6","6.2","1.8","842"
"19810422","9.1","6.2","1.8","843"
"19810423","7.6","4.8","0.5","844"
"19810424","7","5","2.4","845"
"19810425","9.5","4.7","2.4","846"
"19810426","10","5.2","0.8","847"
"19810427","10.4","7","3.9","848"
"19810428","14.6","4.9","-0.6","849"
"19810429","15.6","10.3","6","850"
"19810430","10.6","12.9","10.2","851"
"19810501","10.6","9.6","8.7","852"
"19810502","9.2","7.8","5","853"
"19810503","12.2","4.6","0.1","854"
"19810504","13.3","8.6","4.9","855"
"19810505","16.2","7.4","1.4","856"
"19810506","19.7","12","7.9","857"
"19810507","18.5","13.2","6.6","858"
"19810508","16.5","14","9.5","859"
"19810509","15.3","12.6","8.6","860"
"19810510","21.6","14","12.7","861"
"19810511","18.6","16.2","10.7","862"
"19810512","16.2","14.3","10","863"
"19810513","16.4","12.4","8.7","864"
"19810514","18.2","13.3","10.2","865"
"19810515","15.1","12.6","7","866"
"19810516","14","12","9","867"
"19810517","15.6","11.2","8.4","868"
"19810518","18.5","10.9","6.2","869"
"19810519","21.7","14.5","10.5","870"
"19810520","17.7","16.8","12","871"
"19810521","16.6","13.9","10.1","872"
"19810522","14.6","12.4","8.3","873"
"19810523","15.2","12.6","10.7","874"
"19810524","13","11.3","7.4","875"
"19810525","15.4","10.2","7.5","876"
"19810526","16.4","10.8","6.2","877"
"19810527","15.7","12.2","8.1","878"
"19810528","16.8","12.6","9.4","879"
"19810529","19.2","13.8","10.8","880"
"19810530","21.8","15.3","11.4","881"
"19810531","22.4","17.4","13.1","882"
"19810601","19.2","17","11.5","883"
"19810602","19.7","17","14.8","884"
"19810603","17.2","14.8","9.9","885"
"19810604","17.2","13","8.7","886"
"19810605","18.4","13.6","9.9","887"
"19810606","16.4","14.5","10.6","888"
"19810607","18.5","12.9","9.4","889"
"19810608","17.2","15.8","13","890"
"19810609","17.8","14.6","12","891"
"19810610","18.7","13.1","8.4","892"
"19810611","17.3","14.8","11","893"
"19810612","21.9","14","10.6","894"
"19810613","27","16","10.1","895"
"19810614","21.1","19.8","12.6","896"
"19810615","17","18","15","897"
"19810616","14","12.8","8.6","898"
"19810617","17.9","12.4","10.9","899"
"19810618","15.7","12.6","7.2","900"
"19810619","18.6","12.6","9.4","901"
"19810620","18","15.2","11.7","902"
"19810621","22.8","14.4","10.8","903"
"19810622","21.6","15.8","8.8","904"
"19810623","18","17.2","12.7","905"
"19810624","16","15.4","12.8","906"
"19810625","14.4","13.4","10.9","907"
"19810626","15.6","12.2","10.1","908"
"19810627","14.4","12","8.5","909"
"19810628","19.1","11","7.6","910"
"19810629","21.8","12.3","5.5","911"
"19810630","21","15.6","9.5","912"
"19810701","18.2","16.2","11.5","913"
"19810702","18","13.6","9.1","914"
"19810703","19.4","14","9.9","915"
"19810704","21.6","15","10.5","916"
"19810705","22.6","17.3","13","917"
"19810706","24.6","18.5","14.4","918"
"19810707","27.8","19.4","14.3","919"
"19810708","27.4","20.8","13.7","920"
"19810709","21.5","22.4","17.4","921"
"19810710","23.1","18.6","15.7","922"
"19810711","20.9","17.8","12.5","923"
"19810712","22.9","17","13.1","924"
"19810713","23","18.8","14.6","925"
"19810714","22.6","18.5","14","926"
"19810715","21.5","18.6","14.6","927"
"19810716","18","17","12.6","928"
"19810717","20.1","13.5","9","929"
"19810718","22.9","15.6","11.2","930"
"19810719","24.3","15.8","8.8","931"
"19810720","25.2","19.4","14.6","932"
"19810721","18.4","20.4","15.6","933"
"19810722","17.6","15.9","13.4","934"
"19810723","16","14.6","11.6","935"
"19810724","17.5","13.8","11.5","936"
"19810725","24.6","13.4","9.2","937"
"19810726","24.8","18.2","11.9","938"
"19810727","26.4","19.4","14","939"
"19810728","24","20.6","14.8","940"
"19810729","23.4","19.3","14.6","941"
"19810730","21.6","18.2","13","942"
"19810731","17.4","17","12.5","943"
"19810801","21.2","13.9","10.4","944"
"19810802","25.9","15.4","9.6","945"
"19810803","27","17.8","9.8","946"
"19810804","28.8","20.9","14.8","947"
"19810805","19.2","22.8","16.7","948"
"19810806","18.2","17.4","15.6","949"
"19810807","19.8","16.8","15.3","950"
"19810808","17.8","17.4","15","951"
"19810809","20.3","16.2","14.5","952"
"19810810","23.7","17","13.8","953"
"19810811","25.6","16.6","9.5","954"
"19810812","24.4","18.7","11.8","955"
"19810813","26.2","18.4","12.3","956"
"19810814","26.3","20","13.8","957"
"19810815","21","22","17.8","958"
"19810816","22.2","16.8","12.5","959"
"19810817","23.6","15.6","9.1","960"
"19810818","21.6","17.4","11.1","961"
"19810819","19.9","17.8","14","962"
"19810820","20","17.2","14.6","963"
"19810821","22.8","14.2","8.5","964"
"19810822","20.5","17.6","12.5","965"
"19810823","22.5","16.6","12.7","966"
"19810824","24.9","17.5","12.5","967"
"19810825","26.6","18.6","12.3","968"
"19810826","27.9","20.4","14.1","969"
"19810827","27","20","12.1","970"
"19810828","22","20.7","14.4","971"
"19810829","22.7","18.8","15.5","972"
"19810830","21.1","18.2","13.6","973"
"19810831","19.2","17","12.9","974"
"19810901","21","16","12.9","975"
"19810902","22.1","15.8","10.6","976"
"19810903","23","16.4","10.6","977"
"19810904","24.3","16","8.9","978"
"19810905","24.8","16.8","9.3","979"
"19810906","22","17.5","10.2","980"
"19810907","24.5","17.8","13.7","981"
"19810908","24","19.9","15.3","982"
"19810909","25.5","17.8","11.6","983"
"19810910","22.2","19.2","13","984"
"19810911","18.1","17","11.7","985"
"19810912","19.1","14.9","11.7","986"
"19810913","18.2","13.4","7.8","987"
"19810914","21.2","12.8","7.4","988"
"19810915","18.6","17.3","13.4","989"
"19810916","20.4","16.5","14.4","990"
"19810917","19.8","17","13.7","991"
"19810918","19","17","14.2","992"
"19810919","18.2","14.8","10.5","993"
"19810920","20.3","15.4","12.5","994"
"19810921","19.7","16","11.7","995"
"19810922","18.8","16.1","12.5","996"
"19810923","17.7","13","7.2","997"
"19810924","18.1","15.4","13.1","998"
"19810925","15.5","14.6","11","999"
"19810926","17.9","14","12.6","1000"
"19810927","17.6","14.2","10.6","1001"
"19810928","17.2","12.5","7.4","1002"
"19810929","19.6","12","6.7","1003"
"19810930","20","15.7","11.8","1004"
"19811001","15.1","17.8","15.6","1005"
"19811002","12","14","12.9","1006"
"19811003","15.2","8.2","4.3","1007"
"19811004","16.1","11.2","7.3","1008"
"19811005","16.9","13.6","11","1009"
"19811006","15","12.8","8.6","1010"
"19811007","17.3","11.4","7.8","1011"
"19811008","16.4","13.2","9.2","1012"
"19811009","10.7","14.8","13.1","1013"
"19811010","12.6","9.1","7.5","1014"
"19811011","11","9.2","5.9","1015"
"19811012","12.4","8.4","5.9","1016"
"19811013","11.6","7.5","2.6","1017"
"19811014","8.9","6.8","1.9","1018"
"19811015","11","7","5.1","1019"
"19811016","9.4","5.8","0.5","1020"
"19811017","13.2","5.6","1.9","1021"
"19811018","14.5","10","6.8","1022"
"19811019","11","9.7","4.9","1023"
"19811020","10.5","8","5.1","1024"
"19811021","11","6.2","1.8","1025"
"19811022","10.5","6.6","2.3","1026"
"19811023","12.2","6.2","1.8","1027"
"19811024","7.8","8.2","4.2","1028"
"19811025","10.2","5.6","3.5","1029"
"19811026","12.6","6.3","2.4","1030"
"19811027","12.2","8.4","4.3","1031"
"19811028","12.1","7.1","2","1032"
"19811029","14","9.3","6.5","1033"
"19811030","15.2","9.3","4.6","1034"
"19811031","16.9","11.2","7.3","1035"
"19811101","15.8","12.6","8.4","1036"
"19811102","14.2","14.6","13.4","1037"
"19811103","11.7","13.2","12.2","1038"
"19811104","11.4","10.6","9.4","1039"
"19811105","10.1","6.6","1.8","1040"
"19811106","9.5","5.8","1.6","1041"
"19811107","8.8","5.6","1.8","1042"
"19811108","9.5","6","3.3","1043"
"19811109","9.1","6.6","3.7","1044"
"19811110","10.9","5.3","1.5","1045"
"19811111","11.9","7.7","4.5","1046"
"19811112","10.6","10","8","1047"
"19811113","9.7","6.2","1.7","1048"
"19811114","9.6","6","2.3","1049"
"19811115","9.9","7.5","5.4","1050"
"19811116","12.2","8.3","6.7","1051"
"19811117","12.9","9","5.7","1052"
"19811118","14.6","9.6","6.4","1053"
"19811119","15.7","8.4","2.1","1054"
"19811120","14.3","9.6","3.5","1055"
"19811121","14.7","11.6","8.9","1056"
"19811122","14.2","12.9","11.1","1057"
"19811123","7.5","12.9","11.6","1058"
"19811124","6.7","5","2.5","1059"
"19811125","13","3.2","-0.3","1060"
"19811126","11.8","7.3","1.6","1061"
"19811127","7.5","9.2","6.7","1062"
"19811128","9.1","5.2","2.9","1063"
"19811129","12.5","5.4","1.8","1064"
"19811130","7.3","7.6","2.6","1065"
"19811201","7.3","3.5","-0.3","1066"
"19811202","9.6","3.7","0.1","1067"
"19811203","9.6","6","2.3","1068"
"19811204","7.1","6.2","2.9","1069"
"19811205","7.9","4.6","2.1","1070"
"19811206","7.5","5.2","2.6","1071"
"19811207","0","5.2","2.8","1072"
"19811208","1.6","-0.2","-0.4","1073"
"19811209","-0.1","-2.1","-5.8","1074"
"19811210","0.7","-1.9","-3.7","1075"
"19811211","-0.5","-1.2","-3","1076"
"19811212","4.5","-4.4","-8.4","1077"
"19811213","6.6","-3.6","-11.8","1078"
"19811214","4","1.2","-4.2","1079"
"19811215","2.5","2.8","1.6","1080"
"19811216","1.6","0.4","-1.6","1081"
"19811217","2.7","-0.6","-2.9","1082"
"19811218","4.1","-0.3","-3.3","1083"
"19811219","4","-1.2","-6.6","1084"
"19811220","1.3","-0.4","-4.9","1085"
"19811221","0.8","0.8","0.4","1086"
"19811222","0.7","0.5","0.2","1087"
"19811223","1.7","-1.6","-3.9","1088"
"19811224","2.7","-1.2","-4.2","1089"
"19811225","4","-1","-4.7","1090"
"19811226","4.1","-0.2","-4.4","1091"
"19811227","4.6","2.1","0.1","1092"
"19811228","10","2.6","0.6","1093"
"19811229","10.3","6.8","3.7","1094"
"19811230","8.7","6.9","3.5","1095"
"19811231","7.6","6","3.4","1096"
"19820101","12.6","5.6","3.7","1097"
"19820102","11.4","7.7","2.8","1098"
"19820103","12.6","9.2","7.1","1099"
"19820104","11.3","10.7","8.8","1100"
"19820105","2.4","9.6","7.9","1101"
"19820106","0.3","0.9","-0.6","1102"
"19820107","-1.8","-1.4","-3.1","1103"
"19820108","-1.5","-2.6","-3.3","1104"
"19820109","-0.8","-2.6","-3.6","1105"
"19820110","1.7","-3.6","-6.3","1106"
"19820111","2.4","-1.8","-5.3","1107"
"19820112","1","-0.6","-3.5","1108"
"19820113","1.7","-2.2","-5.5","1109"
"19820114","5.1","-4.2","-10.1","1110"
"19820115","8.7","-1.7","-8.5","1111"
"19820116","8.2","2.7","-3.3","1112"
"19820117","10.3","5","1.9","1113"
"19820118","9.8","6.4","2.6","1114"
"19820119","8.9","6.4","3.1","1115"
"19820120","10.5","6.8","4.8","1116"
"19820121","7.9","6.3","2.1","1117"
"19820122","8.1","4.9","1.9","1118"
"19820123","8","4.6","1","1119"
"19820124","11","2.9","-2.2","1120"
"19820125","9.4","4.6","-1.8","1121"
"19820126","5.3","7.4","5.5","1122"
"19820127","8.8","3.9","2.5","1123"
"19820128","11.3","3","-2.7","1124"
"19820129","10.6","7.4","3.6","1125"
"19820130","11.8","9.2","7.9","1126"
"19820131","9.3","8.3","4.8","1127"
"19820201","8.9","8.2","7","1128"
"19820202","8.2","6.7","4.5","1129"
"19820203","11.9","4.6","1","1130"
"19820204","11.5","7.2","2.4","1131"
"19820205","12.3","8","4.5","1132"
"19820206","8.8","9.6","7","1133"
"19820207","10.3","7.8","6.8","1134"
"19820208","12.4","5.4","0.6","1135"
"19820209","11.8","7.4","2.5","1136"
"19820210","11.1","9","6.3","1137"
"19820211","11","9","6.9","1138"
"19820212","11.5","6.4","1.7","1139"
"19820213","7.6","9","6.4","1140"
"19820214","6.7","4","0.5","1141"
"19820215","4","4","1.4","1142"
"19820216","3.9","3.4","2.8","1143"
"19820217","6.5","2.8","1.7","1144"
"19820218","5.4","4","1.5","1145"
"19820219","2.5","4.4","3.5","1146"
"19820220","7.6","1.2","0","1147"
"19820221","7.3","4","0.5","1148"
"19820222","4.9","2.8","-1.6","1149"
"19820223","3.7","1.1","-2.7","1150"
"19820224","5.1","-0.4","-4.6","1151"
"19820225","7.1","1.2","-2.8","1152"
"19820226","10.4","4.8","2.6","1153"
"19820227","12.9","6.6","2.8","1154"
"19820228","10.5","8","3.2","1155"
"19820301","11.6","9.6","8.6","1156"
"19820302","11.1","7","2.3","1157"
"19820303","10.6","8.8","6.4","1158"
"19820304","10.9","7.2","3.8","1159"
"19820305","9.5","4.8","-1.2","1160"
"19820306","9.2","5.2","1","1161"
"19820307","9.6","6.6","4.1","1162"
"19820308","10.9","3.2","-3.3","1163"
"19820309","12.6","5.9","0.9","1164"
"19820310","10.1","7","1.4","1165"
"19820311","9.3","6","1.9","1166"
"19820312","11.1","7.4","5.5","1167"
"19820313","12.5","6.5","1.9","1168"
"19820314","9.1","7.6","2.6","1169"
"19820315","8.4","8.4","7.8","1170"
"19820316","10.6","4.8","1.3","1171"
"19820317","11.2","6.3","2","1172"
"19820318","8.2","6.4","1.5","1173"
"19820319","7.2","5.4","2.5","1174"
"19820320","8.3","5.4","3.7","1175"
"19820321","12.7","5.4","2.4","1176"
"19820322","13.1","8.2","3.6","1177"
"19820323","12.6","7.4","1.7","1178"
"19820324","16","6","-0.5","1179"
"19820325","17","8.1","0.2","1180"
"19820326","17.4","9.4","1.8","1181"
"19820327","14.9","9.4","1.4","1182"
"19820328","9.7","8.8","2.7","1183"
"19820329","9.4","6.8","3.9","1184"
"19820330","10.1","6.2","3","1185"
"19820331","12.7","7","3.9","1186"
"19820401","12","8.6","4.4","1187"
"19820402","15","8.2","4.4","1188"
"19820403","17.5","10.2","5.4","1189"
"19820404","20.6","11.6","5.8","1190"
"19820405","12.7","13.8","7.1","1191"
"19820406","15.7","10.8","9","1192"
"19820407","9.5","12.4","9","1193"
"19820408","10.5","7.4","5.2","1194"
"19820409","12.4","5.2","-0.1","1195"
"19820410","9.4","9.2","6","1196"
"19820411","9.3","5.4","1.4","1197"
"19820412","10","5.4","1.6","1198"
"19820413","14.4","4.9","-0.2","1199"
"19820414","16.9","8.6","2.9","1200"
"19820415","16.3","9.6","2.2","1201"
"19820416","14.4","10.5","4.7","1202"
"19820417","14.3","9","3.6","1203"
"19820418","15.2","9.3","4.3","1204"
"19820419","16","9.1","3","1205"
"19820420","16.3","9.2","2.4","1206"
"19820421","17.2","11.6","6.9","1207"
"19820422","14.8","11","4.8","1208"
"19820423","14.4","11.4","8.1","1209"
"19820424","17.7","10.4","6.5","1210"
"19820425","13.9","12.6","7.6","1211"
"19820426","16.4","10.8","7.8","1212"
"19820427","17.4","11.8","7.1","1213"
"19820428","12.2","12","6.6","1214"
"19820429","14.5","9.8","7.5","1215"
"19820430","14","9.4","4.2","1216"
"19820501","13.5","10.4","6.9","1217"
"19820502","12.6","7.4","1.4","1218"
"19820503","12.2","9","5.5","1219"
"19820504","11.1","7.5","2.8","1220"
"19820505","9.7","5.6","0.2","1221"
"19820506","11.8","6.2","2.7","1222"
"19820507","13.7","7","2.1","1223"
"19820508","15.6","8.2","2.6","1224"
"19820509","16.7","8.8","2.1","1225"
"19820510","18.9","10.8","5","1226"
"19820511","20.6","12.2","5.4","1227"
"19820512","23.1","14.8","9.1","1228"
"19820513","23","16.7","10.3","1229"
"19820514","25.3","15.7","8.4","1230"
"19820515","22.5","17.2","9","1231"
"19820516","18.6","16.6","10.7","1232"
"19820517","20.4","14.8","10.9","1233"
"19820518","18.6","13.7","7","1234"
"19820519","16.8","13.4","8.1","1235"
"19820520","18.8","14.2","11.6","1236"
"19820521","17.1","15.6","12.5","1237"
"19820522","14.7","14.3","11.5","1238"
"19820523","17.5","12.5","10.3","1239"
"19820524","19.8","12.4","7.2","1240"
"19820525","24.1","16.2","12.6","1241"
"19820526","13.9","17","10","1242"
"19820527","20.7","12.9","11.9","1243"
"19820528","23.4","13.6","6.5","1244"
"19820529","21.7","16","8.7","1245"
"19820530","26.6","16.1","10.5","1246"
"19820531","26.3","19.2","11.9","1247"
"19820601","26.8","20.6","14.9","1248"
"19820602","24.6","20.8","14.7","1249"
